time,open,high,low,close,"GOLD, TVC: Open","GOLD, TVC: High","GOLD, TVC: Low","GOLD, TVC: Close","JPYUSD, IDC: Open","JPYUSD, IDC: High","JPYUSD, IDC: Low","JPYUSD, IDC: Close","EURUSD, FXCM: Open","EURUSD, FXCM: High","EURUSD, FXCM: Low","EURUSD, FXCM: Close","GBPUSD, FXCM: Open","GBPUSD, FXCM: High","GBPUSD, FXCM: Low","GBPUSD, FXCM: Close","SPY, CBOE BZX: Open","SPY, CBOE BZX: High","SPY, CBOE BZX: Low","SPY, CBOE BZX: Close","AAPL, CBOE BZX: Open","AAPL, CBOE BZX: High","AAPL, CBOE BZX: Low","AAPL, CBOE BZX: Close","MSFT, CBOE BZX: Open","MSFT, CBOE BZX: High","MSFT, CBOE BZX: Low","MSFT, CBOE BZX: Close","GOOGL, CBOE BZX: Open","GOOGL, CBOE BZX: High","GOOGL, CBOE BZX: Low","GOOGL, CBOE BZX: Close","USB, CBOE BZX: Open","USB, CBOE BZX: High","USB, CBOE BZX: Low","USB, CBOE BZX: Close","TSLA, CBOE BZX: Open","TSLA, CBOE BZX: High","TSLA, CBOE BZX: Low","TSLA, CBOE BZX: Close","ADSK, CBOE BZX: Open","ADSK, CBOE BZX: High","ADSK, CBOE BZX: Low","ADSK, CBOE BZX: Close","NFLX, CBOE BZX: Open","NFLX, CBOE BZX: High","NFLX, CBOE BZX: Low","NFLX, CBOE BZX: Close","AMD, CBOE BZX: Open","AMD, CBOE BZX: High","AMD, CBOE BZX: Low","AMD, CBOE BZX: Close","AVGO, CBOE BZX: Open","AVGO, CBOE BZX: High","AVGO, CBOE BZX: Low","AVGO, CBOE BZX: Close","AMZN, CBOE BZX: Open","AMZN, CBOE BZX: High","AMZN, CBOE BZX: Low","AMZN, CBOE BZX: Close","SPGI, CBOE BZX: Open","SPGI, CBOE BZX: High","SPGI, CBOE BZX: Low","SPGI, CBOE BZX: Close","PYPL, CBOE BZX: Open","PYPL, CBOE BZX: High","PYPL, CBOE BZX: Low","PYPL, CBOE BZX: Close","PLATINUM, TVC: Open","PLATINUM, TVC: High","PLATINUM, TVC: Low","PLATINUM, TVC: Close","SILVER, TVC: Open","SILVER, TVC: High","SILVER, TVC: Low","SILVER, TVC: Close","SBUX, CBOE BZX: Open","SBUX, CBOE BZX: High","SBUX, CBOE BZX: Low","SBUX, CBOE BZX: Close","QCOM, CBOE BZX: Open","QCOM, CBOE BZX: High","QCOM, CBOE BZX: Low","QCOM, CBOE BZX: Close","FB, CBOE BZX: Open","FB, CBOE BZX: High","FB, CBOE BZX: Low","FB, CBOE BZX: Close","USB, CBOE BZX: Open","USB, CBOE BZX: High","USB, CBOE BZX: Low","USB, CBOE BZX: Close","CDR, GPW: Open","CDR, GPW: High","CDR, GPW: Low","CDR, GPW: Close","KGH, GPW: Open","KGH, GPW: High","KGH, GPW: Low","KGH, GPW: Close","PKN, GPW: Open","PKN, GPW: High","PKN, GPW: Low","PKN, GPW: Close",Volume,Volume MA
2005-05-01T22:00:00Z,3.3368,3.3368,3.3368,3.3368,434.75,434.75,413.8,416.8,0.009517,0.009595,0.00921,0.009211,1.28641,1.29881,1.22951,1.23021,1.9071,1.9076,1.8104,1.8171,116.07001,120.25,114.8,119.48,1.294998,1.462141,1.182499,1.419973,25.23,26.09,24.31,25.8,111.132694,139.334974,110.211807,138.769486,28.07001,29.89999,27.97,29.33,NaN,NaN,NaN,NaN,31.85001,39.58,31.85001,39.58,1.647141,2.752854,1.617141,2.041427,14.21,16.62,14.21,16.39999,NaN,NaN,NaN,NaN,32.3,36.03999,32.10001,35.50999,43.515,45.675005,42.95,43.66,NaN,NaN,NaN,NaN,867.5,881.5,847,858.5,6.9,7.45,6.785,7.37,12.474998,13.93,12.3,13.697498,34.89999,37.75,34.52,37.27,NaN,NaN,NaN,NaN,28.07001,29.89999,27.97,29.33,NaN,NaN,NaN,NaN,30,31.6,27.700001,29.4,46,46.900002,41.5,46.200001,0,NaN
2012-04-01T22:00:00Z,0.31413,0.31795,0.3117,0.31676,1667.8,1683.57,1612.53,1664.71,0.01199,0.01249,0.01199,0.01248,1.33398,1.33805,1.29948,1.32387,1.60056,1.63013,1.5805,1.62281,140.64,142.21001,135.75999,139.87,21.49391,22.999977,19.821409,20.856407,32.22,32.89,30.23,32.015,320.695783,326.886718,295.386222,302.718402,31.55,32.55,30.33,32.17,7.466,7.69392,6.2,6.626,41.38,42.69,38.46001,39.37,16.399984,16.399984,11.394273,11.44856,8.03,8.24,7.21,7.36,38.89,39.00999,32.38,34.48,198.02,233.84,183.64999,231.89999,48.36,50,47.33,49.17,NaN,NaN,NaN,NaN,1635.5,1665,1540.5,1563.5,32.23,33.29,30.001,31.01,28.015,31,27.980005,28.685,68.25,68.83,61.25999,63.83,NaN,NaN,NaN,NaN,31.55,32.55,30.33,32.17,6.98,7,4.92,5.55,144.8,147.3,131.8,138.8,37.700001,38.75,36,36.790001,0,NaN
2012-04-30T22:00:00Z,0.3168,0.31843,0.2807,0.2811,1664.66,1671.64,1527.24,1560,0.01248,0.01276,0.01242,0.01273,1.32387,1.32844,1.23364,1.23654,1.62281,1.62474,1.53607,1.54006,139.78999,141.66,129.55,131.47,20.889261,21.312836,18.649265,20.633193,32.05,32.33501,28.64,29.19,302.187858,319.234407,289.780815,290.711772,32.06,32.9778,30.12,31.11,6.626,6.935998,5.366,5.9,39.48,41.28,28.52,32.02,11.469987,11.854274,8.909278,9.062848,7.34,7.72,5.89,6.08,34.53,34.95,29.7,33.10001,229.39999,232.97,207.11,212.91,49.08,49.67,43.28,43.38,NaN,NaN,NaN,NaN,1563,1576,1390,1408,31.016,31.331,26.79,27.682,28.754995,29.214995,25.714995,27.445,63.82001,64.7195,55.72,57.31,42.05,45,26.83,29.60001,32.06,32.9778,30.12,31.11,5.63,5.67,4.23,4.6,139,139.8,114.5,128,36.990002,36.990002,32.41,33.25,0,NaN
2012-05-31T22:00:00Z,0.28119,0.30043,0.2787,0.29922,1559.89,1640.9,1545,1597.43,0.01273,0.01286,0.0124,0.0125,1.23654,1.27474,1.2287700000000001,1.26547,1.54006,1.57778,1.52683,1.56951,129.41,136.27,127.13499,136.105,20.327119,21.071408,19.589266,20.857122,28.75999,31.14,28.32001,30.59,286.172338,294.230072,278.529922,290.316369,30.52,32.17999,28.58,32.16,5.706,6.9,5.422,6.257998,31.27,35.13,30.05,34.99001,8.707134,10.068561,8.67142,9.783562,5.9,6.14,5.32,5.73,32.42999,35.94,30.175,35.89999,208.44,228.35001,206.37,228.35001,43.13,45.00999,42.02,45,NaN,NaN,NaN,NaN,1407,1504,1387,1441.7,27.68,29.89,26.147,27.47,26.555,27.985,25.515,26.660005,55.97,59.685,53.41,55.67999,28.892,33.45,25.52,31.095,30.52,32.17999,28.58,32.16,4.66,5.15,4.43,5.13,128,149.7,124.1,145,33.5,37.799999,31.440001,37.41,0,NaN
2012-07-01T22:00:00Z,0.29944,0.30054,0.28508,0.29873,1597.3,1629.5,1555.03,1613.75,0.01249,0.0128,0.01249,0.01278,1.26547,1.2678,1.20422,1.2304000000000002,1.56951,1.57678,1.53928,1.5672,136.48,139.339,132.60001,137.71001,20.883193,22.138196,20.357123,21.812836,30.62,31.05,28.53999,29.47,291.192218,321.611711,281.317659,316.791975,32.47,34.10001,31.75999,33.5,6.270002,7.2,5.442002,5.484,35.03,35.03,30.12,33.92,9.824276,12.378558,8.019992,8.121422,5.75,6.08,3.98,4.06,35.77,37.64,32.14,36.89999,229.3,240.74001,212.61,233.3,45.83,48.05,44.19,46.96001,NaN,NaN,NaN,NaN,1442.5,1489,1381,1414,27.47,28.45,26.495,27.965,26.72,27.137495,22.545,22.64,55.64999,60.19,53.09,59.67999,31.25,32.88,21.61,21.71001,32.47,34.10001,31.75999,33.5,5.1,5.1,4.41,4.49,145.7,155.60001,109.6,126.7,36.799999,39.389999,34.959999,35.799999,0,NaN
2012-07-31T22:00:00Z,0.29872,0.3088,0.29508,0.30107,1613.6,1692.92,1584.3,1691.4,0.01278,0.0128,0.01255,0.01273,1.2304000000000002,1.26374,1.21337,1.25674,1.5672,1.59126,1.54904,1.58607,138.7,143.09,135.58,141.16,21.996586,24.316766,21.437479,23.758547,29.59,30.96001,28.97,30.82001,318.959116,344.829155,312.007309,342.877314,33.63,33.89,32.58,33.41,5.598002,6.26,5.104,5.704,34.22,36.21001,27.7,31.05,8.204276,9.521418,7.544278,8.53142,4.09,4.47,3.6,3.72,37.11,37.88,35.41,36.57001,234.14,250,228.66,248.27,47.19,51.35001,46.25,51.2,NaN,NaN,NaN,NaN,1412,1560.5,1379.6,1532,27.96,31.753,27.02,31.7,22.735,25.03,21.519995,24.805,60.09,63.34,58.16,61.46001,21.5,22.45,18.03,18.058,33.63,33.89,32.58,33.41,4.47,4.72,4.2,4.45,125.5,138.60001,122.8,129.89999,36.200001,39.959999,36,39.049999,0,NaN
2012-09-02T22:00:00Z,0.3007,0.32315,0.29716,0.31335,1691.4,1787.4,1685.65,1771.7,0.01274,0.01292,0.01265,0.01281,1.25674,1.31719,1.2501600000000002,1.28562,1.58607,1.63096,1.58257,1.61618,141.03999,148.11,140.13,143.97,23.777119,25.181049,23.428548,23.825154,30.45,31.61,29.74001,29.75999,342.607032,382.815917,337.076648,377.615932,33.33,35.14999,33.0099,34.3,5.704,6.556,5.459,5.856,30.91,34.16,30.83,33.35001,8.285706,8.774136,7.578564,7.777135,3.69,4.02,3.22,3.37,36.37,36.83,32.39,34.86501,248.27,264.11011,244.66,254.32001,51.21001,55.19,51,54.59,NaN,NaN,NaN,NaN,1529.2,1715.5,1529.2,1654.8,31.7,35.19,31.545,34.48,24.725,26,24.495005,25.355005,61.2,65.45,60.28,62.47,18.08,23.37,17.55,21.66,33.33,35.14999,33.0099,34.3,4.45,5.42,4.23,5.21,131,155,131,152.5,39.400002,46.279999,39.150002,45.5,0,NaN
2012-09-30T22:00:00Z,0.31157,0.3209,0.31049,0.3126,1771.7,1795.9,1698.8,1719.5,0.01279,0.01283,0.01242,0.0125,1.28562,1.31395,1.28037,1.29584,1.61618,1.62172,1.59135,1.6126,144.52,147.16,140.39,141.35001,23.969973,24.169619,20.989263,21.26141,29.81,30.25,27.75999,28.53999,379.893164,387.565514,335.174779,340.478749,34.45,35.46001,33,33.21001,5.9,6.020002,5.372,5.626278,32.61,33.81,30.2,31.85201,7.799994,12.135702,7.762849,11.319903,3.39,3.41,2.03,2.05,35.14,35.53999,32.53999,33.03,255.39999,261.8999,222.92,232.8931,54.67999,56.7,54.16,55.28,NaN,NaN,NaN,NaN,1654.8,1728.5,1529.7,1567.5,34.48,35.4,31.538,32.2,25.464995,25.65,22.135,22.949995,62.73,63.75,57.28999,58.61,22.08,24.25,18.8,21.11,34.45,35.46001,33,33.21001,5.17,5.65,5.07,5.27,151.8,168,151.10001,160.8,45.419998,46.299999,41.220001,43.799999,0,NaN
2012-10-31T22:00:00Z,0.31258,0.31797,0.30272,0.31593,1720.7,1754.4,1672.9,1714.6,0.0125,0.01262,0.01209,0.0121,1.29584,1.30278,1.2660200000000001,1.29854,1.6126,1.61749,1.58232,1.6009,141.64999,143.72,134.7,142.155,21.364978,21.535693,18.062482,20.902837,28.84,30.2,26.34489,26.61501,340.079557,349.949107,318.30846,349.52377,33.28,33.97,30.96001,32.25999,5.65,6.857998,5.64,6.764002,32.05,33.63,30.22,33.13,11.121419,12.079988,10.642847,11.672847,2.07,2.35,1.81,2.2,33.28999,35.42999,31.67999,35.10001,234.23,252.64999,218.17999,252.05,55.63,56.75,49.56,53.11,NaN,NaN,NaN,NaN,1565,1623,1536,1598,32.22,34.406,30.673,33.39,22.870005,26.152495,22.695,25.935,58.71001,63.80499,58.11,63.62,21.08,28,18.87,28,33.28,33.97,30.96001,32.25999,5.3,6.38,5.15,6.08,162.5,184.7,160.3,178.7,44.09,47.759998,40.830002,45.700001,0,NaN
2012-12-02T22:00:00Z,0.31566,0.32626,0.3119,0.32289,1714.8,1723.3,1635.4,1674.95,0.01212,0.01221,0.0115,0.0115,1.29854,1.33083,1.28762,1.31848,1.6009,1.63066,1.60019,1.6262699999999999,142.8,145.58,139.53999,142.41,21.201761,21.235339,17.901053,19.006154,26.78,27.73,26.25999,26.7097,351.460581,369.498081,341.49597,354.033019,32.35001,32.66,31.28,31.94,6.778,7.16,6.55,6.774,33.35001,36.96001,32.77,35.35001,11.692847,13.971415,10.642847,13.22713,2.28,2.59,2.21,2.4,35.39,35.58,30.5,31.6508,252.53999,263.11011,242.75,250.87,53.21001,57.44,52.92999,54.67,NaN,NaN,NaN,NaN,1593.9,1645.5,1514.5,1535.8,33.4,33.85,29.614,30.31,26.07,27.449995,24.78,26.815,63.91,64.72,59.44,61.8596,27.99989,28.88,25.14999,26.61971,32.35001,32.66,31.28,31.94,6.1,6.5,5.84,6.2,178,194.8,176,190,45.5,53.700001,44.900002,49.5,0,NaN
2012-12-31T22:00:00Z,0.32279,0.32692,0.31557,0.32301,1674.9,1697.5,1626.18,1663.35,0.0115,0.01153,0.01088,0.01088,1.31848,1.35945,1.2997400000000001,1.35769,1.6262699999999999,1.63422,1.56745,1.58559,145.11,150.94,144.73,149.7,19.779268,19.821409,15.535699,16.267483,27.25,28.23,26.28,27.45,360.058879,380.844036,348.097337,378.21148,32.46001,33.8,32.39999,33.10001,7,7.742002,6.422,7.501998,36.05,40,35.84,38.88,13.601416,25.321403,12.955701,23.605692,2.55,2.93,2.43,2.6,32.42999,36.09,32.09,35.77,256.08008,284.71997,253.25999,265.5,55.63,57.86,53.46001,57.52,NaN,NaN,NaN,NaN,1538,1702.5,1536.5,1672.33,30.299,32.47,29.236,31.424,27.295,28.635,26.839995,28.06,63.58,67.44,62.33,66.02,27.44,32.5063,27.42,30.981,32.46001,33.8,32.39999,33.10001,6.21,6.87,6.1,6.72,194,194.8,182.3,188.89999,50.700001,52.900002,47.799999,49,0,NaN
2013-01-31T22:00:00Z,0.32302,0.32838,0.31295,0.31426,1663.2,1685.3,1554.8,1579.52,0.01088,0.01095,0.01057,0.01078,1.35769,1.3710900000000001,1.30182,1.3057400000000001,1.58559,1.58786,1.50688,1.51632,150.64999,153.28,148.73,151.61,16.396773,17.319266,15.630695,15.764266,27.67,28.2,27.10001,27.8,379.467702,404.877335,379.417729,400.988557,33.37,34.39999,32.84,33.98,7.634,8,6.76,6.966,39.39,39.67,35.77,36.72,24.28569,28.2314,23.254262,26.868545,2.63,2.84,2.44,2.49,35.92,36.3,32.66,34.22,268.92993,274.30005,255.11,264.27002,57.78,58.62,42.07001,46.55,NaN,NaN,NaN,NaN,1673.5,1740,1578.25,1578.25,31.45,32.152,28.297,28.5,28.285005,28.550005,26.26,27.425005,66.39999,67.45,64.32001,65.64,31.00999,31.02,26.34,27.25,33.37,34.39999,32.84,33.98,6.72,7.52,6.68,7.33,188.5,192.7,176.39999,180.7,49.400002,56,47.450001,53.650002,0,NaN
2013-02-28T22:00:00Z,0.31414,0.31688,0.30502,0.3065,1579.55,1616.88,1561.7,1594.3,0.01078,0.01079,0.01036,0.01059,1.3057400000000001,1.31345,1.27508,1.28155,1.51632,1.52612,1.48314,1.5201,151.09,156.85001,150.41,156.67,15.642842,16.78391,14.964271,15.809267,27.72,28.66,27.52,28.605,399.286958,422.40934,397.034776,397.479176,33.75,34.73,33.39999,33.92999,7,7.898002,6.85,7.578,37.25,41.42,36.55,41.25,26.729973,28.1514,25.165689,27.039973,2.5,2.75,2.36,2.55,33.92,36.98,33.00999,35.89999,263.27002,277.3999,252.07001,266.48999,46.53,52.38,46.38,52.08,NaN,NaN,NaN,NaN,1578.35,1612.5,1549,1564,28.509,29.37,27.971,28.42,27.315,29.485,27,28.475,65.34,68.5,63.39999,66.94,27.05,28.675,24.72,25.58,33.75,34.73,33.39999,33.92999,7.34,7.89,6.57,6.87,178,178.2,152.3,157.8,54.049999,57.400002,50.049999,51.400002,0,NaN
2013-03-31T22:00:00Z,0.30647,0.32082,0.30516,0.31584,1593.65,1603.9,1321.5,1474.7,0.01074,0.01076,0.00999,0.01024,1.28034,1.32016,1.2744900000000001,1.31664,1.51884,1.5568899999999999,1.50331,1.5531,156.59,159.72,153.55,159.67999,15.782124,15.90177,13.753561,15.813557,28.64,33.11,28.11,33.10001,397.890585,414.22135,380.999216,412.684951,33.92999,34.42999,31.99001,33.28,8.472,11.635998,8.042098,10.798002,40.09,40.67999,35.50999,39.38,27.278544,32.042825,22.714263,30.867113,2.54,2.82,2.26,2.82,35.82001,36,30.57001,31.96001,266.97998,275.80005,248.56,253.81,51.87,55,50.50999,54.11,NaN,NaN,NaN,NaN,1569,1599,1378,1502,28.236,28.377,22.06,24.264,28.565,30.46,28.324995,30.42,66.7,67.655,61.25,61.60001,25.63,28.10001,25.14999,27.769,33.92999,34.42999,31.99001,33.28,6.8,7.54,6.31,7.54,158.2,166.89999,135.5,148,51.700001,51.950001,46.810001,49,0,NaN
2013-04-30T22:00:00Z,0.31551,0.31892,0.3027,0.30304,1475.25,1487.98,1338.1,1387.81,0.01024,0.01028,0.00966,0.00993,1.31664,1.32429,1.27964,1.29956,1.5531,1.56068,1.50085,1.51946,159.33,169.07001,158.10001,163.44501,15.873554,16.633912,14.960696,16.061952,32.92999,35.28,32.32001,34.89999,412.029286,460.746541,408.57599,436.031551,33.22,35.92999,32.53,35.06,11.198002,22.979998,10.6,19.551998,39.23,40.265,34.39999,37.73,30.845683,35.549966,29.145685,32.321396,2.81,4.42,2.79,4,32.06,38.26601,31.25,37.73,253.89999,271.90991,245.75,269.19995,54.08,56.07001,52.91,54.55,NaN,NaN,NaN,NaN,1502.5,1517,1433,1455.5,24.263,24.431,20.303,22.21,30.275,32.464995,29.800005,31.57,61.42999,66.67,61.42999,63.48,27.85001,29.07001,23.25999,24.34801,33.22,35.92999,32.53,35.06,7.54,8.8,7.2,8.79,145.89999,151.14999,138,148.3,49.240002,54.689999,47,53,0,NaN
2013-06-02T22:00:00Z,0.30245,0.31644,0.29892,0.30039,1388.32,1423.8,1180.2,1234.8,0.00993,0.01063,0.00993,0.01006,1.29874,1.3416700000000001,1.29555,1.3010300000000001,1.5204199999999999,1.57513,1.51655,1.52084,163.83,165.99001,155.73,160.42,16.097483,16.229624,13.888205,14.161773,34.92,35.78,32.57001,34.545,436.923405,455.861802,424.020887,440.61204,35.08,36.39999,34.8,36.14999,19.524,22.05,17.65,21.472,37.95,38.07001,33.005,33.94,32.435682,33.697109,29.392828,30.155684,4.02,4.21,3.81,4.08,37.67999,38.87,35.62,37.38,268.95996,283.34009,262.94995,277.68994,54.60001,56.55,52.67,53.19,NaN,NaN,NaN,NaN,1453.5,1538,1297,1336.89,22.139,22.961,18.237,19.63,31.629995,33.74,31.155,32.754995,63.37,64.045,59.46001,61.09,24.265,25.19,22.67,24.88,35.08,36.39999,34.8,36.14999,8.78,9.64,8.2,9.25,148,156.8,116.5,121,52.209999,54.400002,42.299999,46.599998,0,NaN
2013-06-30T22:00:00Z,0.30018,0.31498,0.29518,0.31209,1232.68,1348.5,1208.5,1322.4,0.01005,0.01025,0.00985,0.01022,1.3009,1.33447,1.27552,1.33016,1.51997,1.54341,1.4813399999999999,1.52078,161.25999,169.86,160.22,168.71001,14.381769,16.333645,14.32927,16.161771,34.75,36.4299,31.02,31.84,443.654903,464.45008,438.229726,444.305559,36.36,37.97,36,37.32001,21.872,27.498002,20.9,26.856,34.00999,37.22,33.22,35.39,30.517112,38.615684,30.285684,34.926249,4.11,4.65,3.58,3.77,37.85001,39.74001,36.3,36.67999,279,313.62012,277.15991,301.21997,53.56,62.36,53.45,61.86,NaN,NaN,NaN,NaN,1334.5,1460,1312.5,1434.5,19.461,20.6,18.73,19.731,33.045,36.76,32.910005,35.6445,61.495,65.19,59.02,64.562,24.96941,38.31,24.14999,36.8,36.36,37.97,36,37.32001,9.24,10.79,8.7,10.7,123.5,130.45,106.9,111,46.799999,49.900002,41.73,43.450001,0,NaN
2013-07-31T22:00:00Z,0.31206,0.31929,0.30884,0.30937,1322.77,1433.85,1273.14,1395.2,0.0102,0.01044,0.01001,0.01016,1.33016,1.3452,1.31732,1.3221100000000001,1.52078,1.57176,1.51025,1.54961,169.99001,170.9725,163.05,163.64999,16.276866,18.347838,16.187841,17.400556,32.06,35.2,30.84,33.39999,447.934075,455.295699,423.190127,423.860696,37.66,37.92999,35.89,36.13,27,34.6,26.472,33.8,34.78999,41.72,34.16,36.75,35.219963,41.461384,34.482823,40.558518,3.81,3.87,3.25,3.27,37.03,39.45,35.75,38.50999,303.08008,306.20996,279.33008,280.97998,62.2,64.22,58.23,58.37,NaN,NaN,NaN,NaN,1434,1553,1418,1515.5,19.796,25.115,19.175,23.48,36.135,37.135,34.93,35.26,64.78,67.45,64.31,66.28,37.3,42.25999,36.0201,41.29401,37.66,37.92999,35.89,36.13,10.71,12.66,10.06,12.37,112,131.85001,111.8,122.6,44.25,46.950001,43.110001,44.990002,0,NaN
2013-09-01T22:00:00Z,0.30895,0.32566,0.3043,0.31966,1394.9,1416.4,1291.5,1327.19,0.01017,0.01026,0.00994,0.01015,1.3209300000000002,1.35687,1.31048,1.35253,1.55281,1.62023,1.55057,1.61847,165.23,173.60001,163.7,168.00999,17.6107,18.139979,15.972126,17.026769,31.75,33.75,30.95,33.28,427.59442,453.4344,427.389141,438.379771,36.46001,38.23,35.825,36.58,34.679998,38.9,31.701998,38.674,37.11,42.41,36.67999,41.17,41.061378,45.769939,40.649966,44.172807,3.32,4,3.25,3.81,38.82001,43.28999,38.03999,43.08,284.72998,320.57007,284.16992,312.63989,59.08,66.96001,58.59,65.59,NaN,NaN,NaN,NaN,1515.5,1539,1402.5,1402.5,23.48,24.484,21.215,21.535,35.85,38.9225,35.464995,38.485,66.92,70.37,66.52,67.32001,41.84,51.60001,41.44,50.23,36.46001,38.23,35.825,36.58,12.3,15.17,10.92,14.86,125.3,129.85001,116.25,123.3,45.200001,45.650002,40.400002,44.150002,0,NaN
2013-09-30T22:00:00Z,0.3197,0.33078,0.3197,0.32419,1327.6,1361.74,1251.8,1322.9,0.01018,0.01035,0.0101,0.01016,1.35253,1.38325,1.34728,1.35832,1.61847,1.62604,1.58944,1.60369,168.14,177.51,164.53,175.79,17.087481,19.258909,17.081413,18.66791,33.35001,36.28999,32.8,35.405,440.551921,521.267089,421.898835,515.789831,36.69,38.25,35.69,37.36,38.792002,38.846,30.6,31.988,40.36,42.82001,39.24001,39.9,44.967101,55.594217,40.399967,46.068525,3.82,4.13,3.04,3.34,43.14,47.21001,41.83,45.43,314.21997,368.3999,296.50244,364.03,65.82001,74.37,65.34,69.68,NaN,NaN,NaN,NaN,1400.99,1480,1363.5,1441.5,21.652,23.084,20.515,21.78,38.49,40.81,37.22625,40.525,67.39999,69.98,65.47,69.49,49.97,54.825,45.25999,50.205,36.69,38.25,35.69,37.36,14.84,15.74,13.4,15.5,123.2,125.4,117.05,124.55,44,46.709999,42.650002,43.5,0,0
2013-10-31T22:00:00Z,0.32422,0.32448,0.31766,0.32273,1322.9,1327.46,1227.05,1251.4,0.01016,0.01024,0.00974,0.00974,1.35832,1.36216,1.32951,1.35921,1.60369,1.63845,1.58543,1.63622,176.02,181.75,174.76,181,18.714981,19.940337,18.299267,19.859623,35.67,38.29,35.39,38.13,516.395418,534.51798,502.987425,530.308901,37.37,39.61,37.22,39.22,32.6,36.286,23.22,25.456,40.11,45.95,40.09,45.25,46.975667,52.542805,46.449954,52.257091,3.37,3.68,3.2,3.64,45.79,45.885,42.45,44.73,365.63,394.0999,341.88,393.62,70.11,75.85,69.78,74.5,NaN,NaN,NaN,NaN,1445.5,1469,1347.25,1357.2,21.836,22.065,19.604,19.941,40.77,41.25,39.5,40.73,69.53,73.89,66.25,73.58,50.85,52.09,43.55,47.01,37.37,39.61,37.22,39.22,15.8,17.15,15,16.75,124.7,125.8,113.1,118.45,44.450001,47.939999,43,47.900002,0,0
